num,prov,poly_num,X,Y,Path
35017,ON,1,6987873.46,742284.088571429,1359
35017,ON,1,6997797.63714286,734430.385714286,1360
35017,ON,1,6999471.63142857,735540.465714286,1361
35017,ON,1,7000512.15714286,737559.985714286,1362
35017,ON,1,7002660.34571429,737068.811428571,1363
35017,ON,1,7003723.24857143,738248.074285714,1364
35017,ON,1,7004971.88285714,738356.602857143,1365
35017,ON,1,7005283.13428571,739320.762857143,1366
35017,ON,1,7007654.01142857,739521.885714286,1367
35017,ON,1,7008632.01714286,741246.014285714,1368
35017,ON,1,7012496.72,743416.557142857,1369
35017,ON,1,7013282.28,745033.422857143,1370
35017,ON,1,7015492.89714286,745868.568571429,1371
35017,ON,1,7013909.89714286,747105.877142857,1372
35017,ON,1,7017027.25428571,752007.2,1373
35017,ON,1,7019947.28857143,749574.294285714,1374
35017,ON,1,7021115.38285714,750282.008571429,1375
35017,ON,1,7021743.92,753285.745714286,1376
35017,ON,1,7023122.22857143,755148.045714286,1377
35017,ON,1,7022497.42,756105.774285714,1378
35017,ON,1,7023194.96571429,757472.891428571,1379
35017,ON,1,7025733.36571429,759254.057142857,1380
35017,ON,1,7025286.15142857,760442.665714286,1381
35017,ON,1,7026084.62857143,761616.54,1382
35017,ON,1,7028270.81142857,762247.411428571,1383
35017,ON,1,7028058.44,763630.505714286,1384
35017,ON,1,7030615.82857143,763607.305714286,1385
35017,ON,1,7031520.64,764979.694285714,1386
35017,ON,1,7030985.24857143,765775.642857143,1387
35017,ON,1,7032020.34,766546.608571429,1388
35017,ON,1,7033269.84571429,765179.908571429,1389
35017,ON,1,7035359.08285714,768090.848571429,1390
35017,ON,1,7038487.06571429,769970.197142857,1391
35017,ON,1,7038883.3,769535.045714286,1392
35017,ON,1,7039529.69428571,770802.154285714,1393
35017,ON,1,7038720.56285714,771520.937142857,1394
35017,ON,1,7039226.46857143,772155.382857143,1395
35017,ON,1,7040050.77714286,771765.634285714,1396
35017,ON,1,7040984.75714286,773860.017142857,1397
35017,ON,1,7042866.87142857,774043.391428571,1398
35017,ON,1,7044173.78285714,775278.894285714,1399
35017,ON,1,7064889.85142857,758655.9,1400
35017,ON,1,7051607.52285714,741640.045714286,1401
35017,ON,1,7054836.92,739109.102857143,1402
35017,ON,1,7054484.72857143,736717.151428571,1403
35017,ON,1,7048946.66285714,734538.665714286,1404
35017,ON,1,7032767.47428571,731990.445714286,1405
35017,ON,1,7009670.43142857,709969.22,1406
35017,ON,1,7000753.91714286,705059.265714286,1407
35017,ON,1,7001449.75142857,698223.648571429,1408
35017,ON,1,6999541.88571429,696228.188571429,1409
35017,ON,1,6999354.76857143,694286.665714286,1410
35017,ON,1,7004271.28857143,661141.788571429,1411
35017,ON,1,6988909.03428571,658872.974285714,1412
35017,ON,1,6982418.25714286,661854.697142857,1413
35017,ON,1,6981831.97142857,666330.671428571,1414
35017,ON,1,6974755.07428571,665323.228571429,1415
35017,ON,1,6959173.96857143,672456.105714286,1416
35017,ON,1,6958777.38285714,675282.602857143,1417
13003,NB,1,8118540.35714286,1473479.28571429,1418
13003,NB,1,8126366.2,1475934.34285714,1419
13003,NB,1,8126328.47428571,1476725.73428571,1420
13003,NB,1,8124610.80571429,1476697.79714286,1421
13003,NB,1,8121734.99142857,1475447.0,1422
13003,NB,1,8122021.91714286,1477592.99714286,1423
13003,NB,1,8123713.20571429,1478096.50857143,1424
13003,NB,1,8123976.57142857,1479744.93142857,1425
13003,NB,1,8129380.44857143,1479741.69142857,1426
13003,NB,1,8130039.50857143,1484714.99142857,1427
13003,NB,1,8128040.4,1485342.06571429,1428
13003,NB,1,8130106.69714286,1485014.36285714,1429
13003,NB,1,8130198.84,1483413.8,1430
13003,NB,1,8133955.88,1483635.08571429,1431
13003,NB,1,8133708.79428571,1481920.72285714,1432
13003,NB,1,8136926.56285714,1483712.27428571,1433
13003,NB,1,8141844.11714286,1518431.16,1434
13003,NB,1,8146369.5,1518984.87428571,1435
13003,NB,1,8154246.5,1515056.12571429,1436
13003,NB,1,8156124.81142857,1515254.48,1437
13003,NB,1,8155591.35714286,1511304.52857143,1438
13003,NB,1,8164727.94571429,1501395.19142857,1439
13003,NB,1,8169500.94285714,1498483.96571429,1440
13003,NB,1,8172323.67428571,1499659.34571429,1441
13003,NB,1,8174903.17428571,1487296.77428571,1442
13003,NB,1,8170155.40857143,1483386.85714286,1443
13003,NB,1,8169076.89142857,1477995.21142857,1444
13003,NB,1,8164987.0,1477119.81714286,1445
13003,NB,1,8161717.68,1478122.38571429,1446
13003,NB,1,8159104.09142857,1459490.32,1447
13003,NB,1,8145695.33142857,1456029.69142857,1448
13003,NB,1,8144189.30571429,1458155.94,1449
13003,NB,1,8143847.09142857,1461379.56571429,1450
13003,NB,1,8143045.58571429,1461642.21142857,1451
13003,NB,1,8144019.52571429,1465000.71142857,1452
13003,NB,1,8142799.70571429,1465059.78857143,1453
13003,NB,1,8143134.18285714,1466059.28571429,1454
13003,NB,1,8142428.49428571,1466597.77714286,1455
13003,NB,1,8143121.66285714,1468184.06285714,1456
13003,NB,1,8139085.13714286,1467914.87714286,1457
13003,NB,1,8136479.64571429,1468794.7,1458
13003,NB,1,8134749.58285714,1467665.57714286,1459
13003,NB,1,8132528.76857143,1468578.36857143,1460
13003,NB,1,8132104.63714286,1464823.98571429,1461
13003,NB,1,8126430.77428571,1467052.65714286,1462
13003,NB,1,8126901.98571429,1470250.03714286,1463
13003,NB,1,8124251.75428571,1471273.05428571,1464
13003,NB,1,8123175.97428571,1470857.61428571,1465
13003,NB,1,8124463.81142857,1472045.10571429,1466
13003,NB,1,8124722.39714286,1473518.05142857,1467
13003,NB,1,8124151.63428571,1473363.60285714,1468
13003,NB,1,8124001.69714286,1474197.30571429,1469
13003,NB,1,8119090.58857143,1472141.57142857,1470
13003,NB,1,8118540.35714286,1473479.28571429,1471
13002,NB,1,8190124.94571429,1582320.79142857,1472
13002,NB,1,8206161.22,1609721.72285714,1473
13002,NB,1,8209923.52857143,1612351.53714286,1474
13002,NB,1,8210254.65714286,1615166.76857143,1475
13002,NB,1,8211508.43142857,1613865.68857143,1476
13002,NB,1,8217779.42,1619499.32571429,1477
13002,NB,1,8222347.74285714,1615901.01714286,1478
13002,NB,1,8236518.08,1612501.38285714,1479
13002,NB,1,8242099.99142857,1599605.01428571,1480
13002,NB,1,8260062.36,1592393.98285714,1481
13002,NB,1,8268993.12571429,1573716.58857143,1482
13002,NB,1,8286199.25714286,1581416.17142857,1483
13002,NB,1,8305692.29142857,1587418.64285714,1484
13002,NB,1,8314747.45428571,1591206.53142857,1485
13002,NB,1,8323576.77142857,1596379.91428571,1486
13002,NB,1,8339648.55142857,1587018.05714286,1487
13002,NB,1,8313941.50571429,1566105.06571429,1488
13002,NB,1,8313589.11714286,1563711.18285714,1489
13002,NB,1,8314599.54,1560731.96285714,1490
13002,NB,1,8307141.84,1557665.86285714,1491
13002,NB,1,8305813.98,1547310.31142857,1492
13002,NB,1,8304411.38571429,1543910.39142857,1493
13002,NB,1,8304747.27428571,1537885.10285714,1494
13002,NB,1,8300672.93428571,1539125.12,1495
13002,NB,1,8298715.47714286,1537981.34571429,1496
13002,NB,1,8298928.87714286,1534760.92285714,1497
13002,NB,1,8296057.65714286,1523547.64571429,1498
13002,NB,1,8296562.06,1519240.81428571,1499
13002,NB,1,8289893.18857143,1508118.90857143,1500
13002,NB,1,8286387.53714286,1519528.61142857,1501
13002,NB,1,8287056.25142857,1525569.70571429,1502
